100
0
4
144
25
81
9
1
4
36
25
36
49
16
289
36
81
25
121
324
36
16
25
9
121
9
289
225
16
64
25
1
25
4
9
25
0
36
49
121
1
1
25
25
484
9
324
36
100
256
49
100
196
1
4
0
25
81
25
121
1
4
49
25
9
4
16
0
4
4
9
121
100
25
25
4
0
36
0
25
16
81
36
1
81
225
25
9
81

25
0
36
49
121
1
1
25
25
484
9
324
36
100
256
49
100
196
1
4
0
25
81
25
121
1
4
49
25
9
4
16
0
4
4
9
121
100
25
25
4
0
36
0
25
16
81
36
1
81
225
25
9
81
144
81
16
36
16
36
64
36
169
256
1
16
1
25
144
1
25
9
16
4
0
64
16
16
16
4
1
49
16
49
4
25
144
49
144
121
0
1
1
4
36
16
49
1
25
36
1
49
16
144
0
9
25
36
64
100
4
0
4
9
36
9
36
0
0
1
4
36
9
144
16
0
36
49
49
49
4
0
4
1
16
25
49
1
1
4
0
81
0
36
36
100
0
4
144
25
81
9
1
4
36
25
36
49
16
289
36
81
25
121
324
36
16
25
9
121
9
289
225
16
